Date,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
200612,3279.63,4336.17,2967.58,22697.48,40953.78,1060.57,4729.02,2539.97,6535.66,1781.2,1191.51,1703.03,3808.76,3110.97,1062.49,851.7,1483.83,2519.12,3118.2,594.98,2640.25,1371.63,2063.63,10288.49,3691.32,4408.47,3963.87,4682.55,3017.61,7880.95,5451.28,7562.45,1124.95,1501.64,6699.78,3355.41,2473.69,1277.32,4370.78,2409.43,3816.83,1456.23,4868.71,2841.96,2807.31,6303.14,1278.95,5867.18,11924.92
200701,3511.5,4408.98,3037.21,23207.21,41762.27,1047.61,5100.7,2586.71,6738,1781.58,1225.26,1773.06,3817.68,3136.64,1126.25,928.68,1516.26,2460.08,3114.42,597.12,2639.71,1364.35,2083.05,10315.84,3636.83,4467.19,3819.13,4538.09,2634.33,7771.26,5476.09,7343.85,1131.67,1545.8,6690.93,3382.86,2423.06,1300.87,4395.14,2483.11,3726.5,1460.67,4946.77,2896.84,2952.47,6518.47,1308.25,6046.52,12434.88
200702,3651.61,4409.83,3131,23590.05,42302.25,1062.99,5428.54,2555.04,6858.42,1832.14,1236.83,1874.92,3949.91,3253.58,1124.27,1002.68,1585.89,2484.77,3412.95,575.72,2674.11,1345.76,2189.93,10727.52,3805.07,5227.96,3775.25,5036.89,2674.75,7669.19,5524.52,7526.21,1213.12,1581.6,6741.1,3564.48,2461.44,1334.86,4427.36,2639.55,3894.33,1527.45,5165.74,2926.72,2975,6459.24,1458.5,6416.5,12410.55
200703,3561.66,4350.63,3024.86,22945.63,40819.27,1090.03,5138.46,2647.48,6759.32,1863.34,1272.93,1851.5,3807.54,3349.1,1139.54,1052.03,1626.26,2396.97,2971.83,560.68,2743.12,1319.86,2202.75,10514.45,3751.49,5249.53,3804.65,5469.09,2723.09,7516.16,5732.03,7350.02,1202.13,1575.83,6497.95,3458.31,2492.07,1333.09,4472.04,2696.53,3855.76,1538.39,5055.52,2879.75,2889.02,6505.07,1487.05,6009.97,11997.14
200704,3721.01,4444.69,3150.74,23403.94,42382.68,1093.7,5122.86,2587.12,7114.29,1873.64,1227.67,1896.98,3816.22,3481.26,1167.4,1014.52,1607.53,2288.2,3222.21,559.65,2857.74,1313.53,2256.87,10568.72,3757.96,5252.88,3584.29,5748.69,2788.46,7963.78,6019.14,7581.03,1190.13,1602.88,6640.95,3547.58,2468.99,1368.54,4508.03,2761.84,3850.27,1584.74,5063.53,2911.67,2868.8,6618.89,1508.46,6046.73,12432.07
200705,3951.25,4637.47,3313.18,24521.73,43561.03,1194.33,5261.86,2676.51,7341.85,1937.22,1266.6,1969.51,4122.37,3588.76,1205.67,1100.24,1693.75,2385.71,3330.74,588.11,3051.18,1393.93,2387.59,11289.82,3887.53,5232.84,3556.7,6178.84,3187.96,8360.1,6174.74,7705.38,1240.17,1680.54,7053.69,3721.88,2640.51,1432.55,4732.11,2998.41,3977.29,1606.57,5203.49,2981.81,2953.13,6909.45,1626.65,6398.88,12906.15
200706,4356.14,4653.06,3477.96,25336.99,44702.27,1190.59,5350.35,2849.58,7261.73,2062.88,1296.42,2007.59,4130.56,3760.99,1265.49,1205.6,1785.35,2578.66,3800.96,654.56,3223.58,1493.3,2506.62,12593.75,3993.5,5375.33,3438.33,6704.27,3609.32,9069,6267.39,8248.08,1336.17,1810.6,7582.13,3900.7,2693.89,1487.91,4908.32,3146.96,4150.09,1654.41,5376.1,3081.83,3023.46,7150.18,1708.66,6630.71,13250.91
200707,5214.81,4365.25,3457.7,26464.16,44474.92,1077.12,3520.06,2727.34,6258.03,2033.66,1148.4,1983.76,3665.16,3580.03,1240.25,1237.72,1745.71,1695.03,3448.33,713.44,3058.45,1380.18,2395.1,11298.9,3856.93,5075.26,3359.95,4632.14,2912.78,8467.37,6254.44,8861.97,1445.96,1629.85,6704.5,3576.85,2693.69,1601.11,4792.85,2853.39,3860.91,1588.34,4963.85,2673.19,2844.08,6631.88,1025.4,5926.94,11555.34
200708,5722.09,4150.64,3385.93,26153.8,42198.45,1010.1,3542.6,2506.17,6331.16,1960.55,1094.63,1949.41,3520.61,3554.06,1156.09,1323.37,1666.67,1574.92,3355.53,684.91,3102.1,1379.59,2207.11,11758.69,3809.73,5296.94,3573.81,4913.33,2510.65,8397.4,5997.5,8627.85,1312.05,1535.75,6885.57,3539.6,2673.07,1603.33,4794.66,2799.86,3882.3,1521.78,4682.44,2685.75,2640.21,6177.9,926.58,5530.94,11576.52
200709,6144.98,4217.3,3567.92,27029.1,43992.07,965.97,3688.99,2351.04,6473.99,1931.12,1106.11,1946.51,3591.25,3671.42,1137.61,1289.17,1643.27,1515.63,3244.46,678.1,3138.52,1392.39,2166.97,11571.38,3741.7,5347.25,3562.47,4657.47,2480.8,8401.18,6091.44,8614.39,1320.16,1436.67,7353.07,3641.39,2746.31,1646.3,4762.73,2804.08,3797.59,1572.51,4768.37,2755.32,2705.43,6312.95,884.76,5379.42,11684.3
200710,7410.08,4296.71,3838.31,28739.72,43925.29,919.08,4197.74,2312.33,6834.23,1972.68,1142.99,2048.79,3715.59,3851.06,1163.6,1221.03,1638.75,1475.27,3516.45,653.75,3286.43,1457.82,2339,12439.27,3919.82,5806.88,3824.82,5288.91,2818.36,9044.73,6052.48,8790.2,1363.91,1454.62,7796.78,3865.82,2788.65,1690.69,4936.14,2808.44,3925.36,1600.76,4699.44,2680.02,2719.15,6517.05,884.21,5706.47,12682.96
200711,8401.03,4272.21,4271.44,29931.75,45963.05,891.29,4187.15,2318.95,6896.71,1955.05,1151.64,2021.51,3811.37,3979.44,1248.57,1288.03,1638.03,1611.95,3686.75,686.5,3242.61,1466.97,2350.59,12172.82,4151.61,5835.97,4313.32,5797.33,3359,9291.73,6513.31,8624.46,1505.45,1482.74,8349.32,4333.22,2838.54,1734.47,4962.15,2896.29,4096.55,1655,4771.32,2865.05,2622,6424.93,876.9,6079.55,12737.42
200712,8477.58,4391.34,3946.28,30466.6,48988.29,844.11,3818.81,1860.1,7137.94,1806.87,1099.25,2006.83,3829.75,3732.41,1158.91,1210.97,1521.58,1436.77,3581.1,650.63,3153.68,1526.69,2027.61,12184.87,3923.43,5861.69,4257.95,4984.11,3486.78,8842.44,6448.19,8054.81,1390.16,1380.56,7536.68,4019.43,2725.34,1692.69,4640.45,2799.3,3936.96,1544.74,4676.98,2691.72,2410.38,6517.76,771.8,5613.44,12025.55
200801,9464.2,4368.55,3867.91,30096.9,47532.44,803.78,3414.67,1808.96,7042.43,1676.96,1090.77,2019.76,3656.83,3878.48,1137.03,1136.75,1473.58,1478.72,3696.9,666.83,3251.36,1517.33,1964.47,12292.36,3930.42,5578.1,4190.1,4887.1,3967.82,9498.23,6556.61,8078.54,1300.27,1363.46,7619.21,4167.58,2772.35,1705.09,4564.74,2900.85,3800.88,1535.12,4547.45,2568.34,2227.68,6522.6,708.83,5543.56,11705.82
200802,9403.69,4023.53,3344.93,27725.28,47390.39,769.08,3070.35,1683.08,6544.42,1690.5,1021.08,1962.36,3492.73,3657.04,1139.34,1150.88,1424.1,1460.05,3290.68,592.49,2964.12,1352.82,1873.9,11430.63,3785.44,5651.11,4582.91,4438.66,3842.15,8720.03,6093.06,7507.63,1286.89,1265.32,6324.51,3748.49,2433.97,1510,4354.42,2842.86,3930.45,1469.56,4647.99,2403.94,2340.4,6140.38,704.53,5218.65,11154.75
200803,9670.09,4140.75,3440.52,28008.98,46036.73,706.65,2897.53,1517.12,6546.18,1617.51,995.97,1979.84,3454.71,3806.22,1149.37,1130.97,1310.87,1435.44,3506.54,642.4,3078.45,1333.31,1739.12,11116.05,3686.63,5414.99,5301.37,5046.65,4171.74,9457.83,5881.65,7289.33,1137.66,1259.64,6282.31,3530.53,2372.92,1531.54,4157.18,2865.95,3772.73,1460.17,4359.22,2385.53,2063.26,5643.47,662.66,4585.41,10652.18
200804,9306.72,4226.89,3361.47,28920.66,45553.73,730.06,2815.33,1471.27,6908.67,1674.82,950.16,1984.69,3440.07,3827.12,1169.27,1120.39,1362.23,1475.93,3522,642,3026.5,1337.61,1670.32,10626.37,3730.62,5213.24,4724.66,4721.29,3851.6,9248.08,5917.52,7330.35,1081.3,1239.38,6304.58,3584.06,2394.35,1530.23,4102.33,2924.8,3928.63,1440.74,4507.73,2455.84,2034.86,5334.26,682.72,4293.53,11478.84
200805,9542.34,4385.21,3253.29,28137.1,41194.06,769.57,2767.16,1551.12,6772.6,1744.91,1039.01,2033.39,3456,4188.97,1154.74,1209.62,1410.72,1534.85,3777.2,739.9,3364,1391.07,1905.15,11581.84,4044.41,5538.15,4542.71,5304.9,4663.34,10270.96,6285.26,7683.57,1232.05,1290.22,6833.33,3911.48,2585.73,1580.66,4029.15,3057.81,4149.17,1463.94,4818.66,2568.91,2153.88,5611.72,681.61,4661.75,10717.27
200806,10584.67,4417.4,2995.59,28517.41,45447.07,799.64,2732.93,1549.99,6777.32,1809.44,1040.19,2033.47,3544.51,4319.59,1161.68,1182.33,1460.54,1642.73,4096.33,768.06,3502.77,1543.09,1839.47,11460.91,4189.59,5680.84,4826.93,5489.2,5757.67,10595.61,6480.85,8051.43,1237.51,1338.01,7342.78,4175.58,2733.47,1672.8,4081.31,3218.67,4340.36,1565.7,4844.14,2535.2,2025.25,5563.72,685.05,4537.3,10388.68
200807,10447.59,3662.36,2381.53,26479.25,39414.91,655.51,1356.13,1285.39,5775.8,1599.64,902.01,1688.05,3263.06,3766.12,896.82,1006.93,1265.19,1528.97,2972.27,869.77,3139.81,1201.96,1538.89,9365.67,3788.43,4537.74,5428.35,5182.69,6690.47,9793.04,6243.74,7036.46,1101.71,1215.03,6560.32,3623.65,2288.95,1605.09,3253.38,2699.92,3587.67,1362.6,4326.13,2170.73,1699.63,4433.31,560.15,3630.61,8005.9
200808,9917.49,3878.61,2351.36,29889.05,40170.09,720.19,1326.34,1226.43,6196.65,1540.19,935.23,1755.56,3555.4,3741.75,941.72,903.01,1255.23,1519.46,2716.42,888.49,3001.99,1198.07,1480.96,9350.71,4057.55,4767.95,5033.86,4404.13,5149.47,8375.24,5789.31,6847.9,1222.22,1225.65,6572,3545.52,2331.23,1647.39,3395.45,2789.41,3769.51,1389.22,4401.13,2203.94,1883.88,4595.37,524.6,3695.59,8240.1
200809,9558.55,3917.27,2531.1,30213.28,41476.21,692.53,1402.01,1263.51,6565.83,1707.22,984.83,1840.48,3608.63,3675.33,1007.29,1032.32,1331.4,1578.04,2525.87,880.94,3011.24,1187.5,1480.84,9659.29,4172.09,5302.7,4550.67,4165.75,4823.67,8373.72,5751.19,7170.21,1252.43,1288.82,6925.87,3632.27,2419.47,1680.12,3476.39,2900.56,3822.94,1432.15,4688.77,2321.96,1883.7,4669.21,555.49,3610.85,8224.6
200810,8321.86,3547.41,2542.1,30618.28,38769.74,658.46,1169.69,1130.34,6535.13,1695.26,920.65,1728.14,3440.47,2988,911.32,975.78,1224.54,1342.18,1737.18,713.71,2395.68,1001.18,1321.95,8311.92,3355.66,4973.48,3874.42,2979.98,2992.08,7464.69,5049.2,6303.87,1147.68,1161.95,5919.2,3343.14,2022.04,1501.83,3417.24,2410,3478.28,1305,4500.71,2211.4,1947.7,4234.45,516.66,3138.85,7476.33
200811,7387.94,3203.39,1973.11,23386.74,36700.53,503.86,814.51,906.59,5612.2,1379.33,741.94,1396.15,3135.68,2389.43,736.27,699.36,833.12,990.75,1164.68,538.22,1694.95,753.71,852.99,7113.98,2638.36,3894.43,2575.31,1935.43,2113.89,6368.93,4480.02,5293.19,1066.43,893.89,4910.55,2777.66,1689.15,1121.38,2793.33,1938.52,3059.02,1020.59,3863.34,1933.09,1640.41,3144.52,335.12,2311.47,5871.43
200812,6596.89,3013.73,1682.6,24173.68,32791.82,443.91,618.47,803.38,5455.8,1190.76,641.46,1127.72,3015.15,2015.3,695.78,505.91,810.44,950.18,1018.83,461.42,1556.31,776.93,797.52,6220.92,2280.66,3545.46,3249.3,1820.12,1493.77,6443.66,4554.96,5212.85,1037.34,862.89,4460.38,2470.25,1447.77,1021,2656.01,1802.41,2774.21,909.68,3585.47,1800.77,1367.66,2940.3,239.59,1992.59,5235.25
200901,5957.84,3074.9,1980.71,23687.1,35655.15,488.15,665.37,771.96,5341.6,1244.57,688.68,1214.32,3264.94,1957.82,762.09,567.17,819.15,1028.29,1177.45,440.41,1618.73,819.84,786.45,6687.31,2522.31,3863.4,3950.06,2023.94,1429.23,6289.46,4446.65,5435.61,1068.44,892.41,4402.29,2539.88,1544.34,994.52,2425.16,2011.89,2713.05,983.72,3723.84,1997.95,1295.86,3279.71,264.1,2003.96,5057.43
200902,6365.58,3063.51,1833.76,21932.88,35216.95,448.94,590.99,690.01,4824.88,1120.55,664.38,1252.87,3208.16,1828.94,647.68,424.68,686.14,927.71,978.29,412.93,1452.44,721.11,707.3,6399.16,2633.5,3753.28,3851.01,1787.97,1460.21,6059.69,4406.91,4901.52,1068.24,828.48,4259.27,2497.75,1495.21,1000.2,2239.91,1812.9,2302.32,966.25,3398.16,1841.7,946.79,2796.12,245.1,1796.9,4145.2
200903,6331.84,2718.62,1774.95,20891.31,32436.02,385.42,507.06,594.99,4368.37,1020.57,597.93,1094.13,2633.57,1756.54,511.32,303.1,565.76,813.58,785.15,393.05,1272.73,606.3,655.81,5200.08,2054.58,2944.23,4011.93,1776.93,1383.77,5330.34,3826.92,4594.43,950.14,779.09,3940.34,2431.21,1400.57,913.33,1902.39,1735.17,2029.2,880.33,3352.44,1746.97,806.7,2239.66,199.17,1730,3221.09
200904,6894.2,2735.93,2031.01,22166.81,34038.38,421.94,571.87,641.91,4393.3,1175.48,609.19,1141.76,2859.6,1856.75,540.43,392.18,634.54,957.41,877.9,411.76,1446.41,651.6,748.62,5819.62,1985.39,3186.67,4344.9,2110.67,1386.65,5575.52,3919.21,4891.42,989.85,857.98,4492.36,2683.43,1627.11,997.99,2096.75,2047.79,2209.73,923.7,3742.82,1904.34,929.02,2475.77,209.42,2063.7,3590.5
200905,7087.37,2823.99,2609.71,21845.59,34760,516.71,812.12,838.31,4845.38,1425.68,704.35,1231.83,2832.71,2210.11,712.36,623.29,851.24,1125.34,1107.79,534.51,1744.21,800.61,1139.17,7058.63,2532.57,3631.91,3977.42,2317.15,1591.53,5882.62,3992.71,5359.8,939.51,963.48,5276.17,2993.4,1843.24,1093.24,2580.82,2296.71,2521.61,1062.61,4092.39,2076.24,1115.79,2806.2,363.23,2366.29,4445.72
200906,6876.1,3032.49,2633.93,23906.27,38047.39,530.04,898.58,830.19,5066.75,1500.22,732.66,1328.8,3046.06,2387.13,729.25,581.83,816.32,1123.95,1212.08,536.74,1814.47,794.95,1136.24,7667.67,2716.52,3856.84,4825.28,2689.76,2147.32,6424.81,4154.69,5583.54,935.75,977.03,5362.98,3157.25,1918.71,1142.47,2723.63,2441.56,2576.72,1112.31,3985.21,2195.47,1229.26,3031.6,362.7,2640.99,4767.12
200907,4971.15,3178.26,2563.5,23777.29,24168.22,528.01,737.71,811.47,4940.86,1451.34,717.71,1393.8,3064.51,2167.36,728.52,535.05,794.91,1080.3,1273.09,511.57,1679.53,805.27,1586.34,7159.25,424.94,3345.47,4091.08,2569.11,1920.62,5853.29,4318.15,5285.22,1102.88,909.39,5599.17,3285.19,1904.95,1275.72,2874.82,2498.36,2490.17,1075.61,3864.34,2066.53,1277.73,2859.43,401.31,2741.82,4371.9
200908,5572.78,3402.62,2739.38,24659.36,25969.38,609.11,847.51,943.16,5525.26,1659.84,765.42,1447.11,3267,2529.22,866.39,726.86,934.13,1191.21,1344.33,542.61,1929.71,919.97,1830.64,7541.75,481.8,3128.77,4175.13,3015.31,2270.96,6139.93,4499.64,5540.86,1114.91,966.21,6318.71,3489.66,2093.41,1359.24,3331.66,2792.89,2792.41,1194.39,4141.23,2112.08,1397.56,3127.19,440.26,2935.84,4885.15
200909,5563.45,3460.68,2906.38,24477.14,26019.08,639.98,936.92,1007.03,5477.32,1711.98,787.43,1535.74,3344.35,2566.57,926.39,739.26,1007.71,1265.4,1390.3,574.5,1959.14,941.2,1869.79,8325.79,542.76,3146.45,4093.93,3165.57,2298.62,6159.18,4483.65,5632.77,1150.31,993.84,6479.89,3573.79,2128.06,1374.49,3583.56,2800.54,2876.08,1259.98,4291.96,2168.9,1592.48,3459.04,497.69,3030.86,5046.88
200910,5191.3,3531.02,3072.19,26175.05,26861.76,665.3,1037.34,984.28,5825.28,1925.38,814.78,1569.18,3232.72,2759.36,986.91,749.13,1024.36,1223.16,1478.27,617.18,2127.85,1011.41,1925.14,8790.48,590.15,3273.49,4555.44,3461.15,2670.64,6482.78,4615.91,6053.62,1221.11,1038.24,6981.36,3823.17,2192.83,1467.32,3645.12,2962.11,2986.95,1321.4,4400.48,2245.45,1591.95,3447.14,552,3278.7,5782.58
200911,4534.88,3554.26,2946.81,26430.84,26777.53,674.74,911.21,972.06,5838.52,1875.29,791.22,1503.11,2984.39,2687.8,944.67,698.87,993.17,1111.04,1297.46,581.69,2136.11,966.48,1872.68,8394.61,547.89,3209.56,4485.17,3542.83,2669.54,6769.72,4483.84,5894.58,1090.65,1004.34,6870.77,3925.19,2053.64,1418.02,3624.13,2802.09,2833.31,1332.77,4458.47,2178.85,1524.12,3325.14,502.94,3189.6,5223.09
200912,6020.95,3679.45,2953.63,27715.61,27328.21,691.86,1022.35,996.65,6390.12,1911.61,821.91,1651.93,3273.79,2928.85,982.01,719.68,1058.81,1064.48,1390.96,605.46,2298.48,1020.29,2059.23,9132.03,577.52,3574.21,5554.19,3962.63,2950.84,6953.01,4661.79,6393.07,1130.36,1055.9,7184.82,4150.22,2171.97,1471.32,3942.48,2810.87,3106.32,1391.53,4687.25,2338.3,1604.13,3515.69,550.02,3282.02,5696.02
201001,6140.27,3774.31,3111.2,27438.76,27857.75,718.17,1020.14,1159.55,6266.33,1994.06,880.49,1725.35,3377.43,2982.56,1000.07,799.4,1131.64,1129.76,1595.74,637.16,2381.96,1072.11,2183.33,9457.95,608.77,3525.9,4897.35,3885.01,3164.47,6889.56,4921.05,6852.49,1209.6,1119.44,7655.19,4388.94,2357.46,1559.38,4093.9,2962.88,3277.28,1472.66,4792.93,2399.33,1606.06,3615.63,643.07,3360.72,5529.4
201002,5714.14,3792.03,3030.28,26424.28,26924.41,729.91,1064.66,1199.75,6287.23,1932.1,856.92,1731.38,3398.5,2861.47,971.16,731.63,1097.57,1127.72,1404.39,595.38,2243.23,1022.25,2234.58,9534.77,552.64,3472.75,4362.55,3251.02,2929.66,6558.32,4692.01,6416.41,1170.45,1053.55,7154.74,4075.07,2164.77,1474.35,3891.55,2707.02,2790.26,1434.69,4725.17,2373.42,1619.75,3641.72,620.08,3099.88,5728.54
201003,5337.1,3976.16,2890.67,26486.22,28089.62,872.73,1118.46,1159.75,6619.1,2047.44,877,1797.16,3425.1,3009.42,1033.51,844.99,1135.7,1174.99,1462.28,638.88,2410.19,1125.35,2381.51,9852.77,581.11,3634,4990.26,3644.29,3241.88,6787.56,4646.28,6592.91,1187.31,1079.23,7664.5,4221.15,2280.12,1574.36,3962.02,2916.25,2982.26,1518.06,4953.53,2510,1659.61,3767.87,664.69,3214.59,5766.02
201004,5446,4140.5,3118.7,27908.7,29445.96,928.65,1276.4,1222.11,6756.9,2275.19,938.64,1874.42,3527.32,3204.85,1080.69,914.62,1235.83,1274.39,1634.17,672.51,2560.93,1241.69,2594.07,10927.72,684.28,3849.57,5173.31,4036.45,3309.95,7007.78,4777.15,7088.07,1266.48,1157.85,8418.87,4458.48,2512.94,1710.96,4182.29,3087.85,3222.56,1605.53,5245.38,2762.35,1814.47,4073.54,751.7,3433.91,6605.71
201005,4872.67,4142.37,3064.71,27417.71,28706.37,918.72,1472.57,1294.03,6801.05,2371.45,962.18,1879.27,3425,3346.27,1172.86,1019.91,1400.44,1399.49,1590.39,695.51,2713.99,1297.64,2715.29,11167.41,834.76,3911.47,5731.68,3881.27,3237.39,7354.19,4905.11,7368.57,1298.41,1181.03,8863.49,4488.96,2550.83,1826.3,4377.42,3144.12,3345.11,1688.4,5339.36,2962.44,1889.51,4025.81,793.61,3376.19,6858.03
201006,3986.32,3974.43,3057.72,26349.31,26470.27,866.43,1420.12,1155.95,6502.03,2236.8,938.1,1719.84,3129.27,3003.64,1114.78,919.04,1243.06,1249.56,1477.35,644.09,2428.89,1160.66,2440.76,10046.44,740.1,3638.58,5440.41,3634.06,2751.61,6469.04,4572.26,7000.13,1201.41,1109.03,8205.39,4118.09,2350.69,1696.88,3970.23,3176.38,3133.63,1619.76,5047.1,2807.47,1685.77,3804.12,696.04,3120.81,6099.03
201007,2708.84,3687.76,2755.81,25744.45,25984.07,873.22,1325.38,1027.53,6287.11,2008.19,891.57,1654.79,3075.25,2636.44,884.89,791.64,943,1067.56,1327.6,701.59,2264.76,1009.94,2500.62,9652.75,553.51,3244.19,4438.84,3338.53,2170.15,5733.2,4611.92,6240.96,1035.98,1040.92,7882.99,3650.2,2114.24,1517.04,3748.04,3178.56,2859.44,1453,4332.89,2674.79,1968.97,3748.15,721.87,3107.72,5527.18
201008,3203.86,3786.03,2938.85,27899.84,28775.03,890.6,1452.91,1084.07,6514.22,2173.82,841.78,1669.57,3179.93,2928.37,954.61,844.08,1042.52,1140.69,1437.05,757.29,2583.24,1137.93,2908.14,10645.81,621.89,3289.64,4043.11,3899.06,2480.77,6156.66,4917.06,6859.57,1114.27,1111.76,8469.72,4009.42,2293.37,1535.99,4034.59,3420.29,3169.57,1504.54,4555.46,2906.51,2085.21,3998.16,822.89,3416.06,6017.62
201009,3171.25,3817.35,2926.35,27890.84,28755.27,870.34,1435.19,965.14,6253.27,2012.56,803.56,1543.19,3171.27,2954.65,932.5,798.29,985.45,1058.04,1310.12,675.5,2377.26,1074.21,2652.5,9728.21,562.08,3389.61,4504.64,3800.12,2325.63,6033.25,4952.98,6707.86,894.06,1039.13,7745.2,3865.23,2116.33,1443.13,3761.93,3273.84,3045.5,1389.05,4351.91,2902.45,1869.73,3811.55,764.18,3197.1,5559.83
201010,2989.61,3894.85,3035.88,29070.03,31174.44,964.01,1686.24,1099.54,6498.79,2359.74,903.44,1723.45,3459.27,3241.9,1021.18,903.9,1088.94,1159.31,1464.72,763.12,2756.21,1235.54,3025.37,10709.23,670.27,3522.48,4703.79,4341.35,2641.32,6621.84,5119.27,7305.04,1059.07,1144.79,8804.33,4388.93,2413.03,1682.93,4117.77,3464.04,3373.51,1523.29,4942.05,3156.69,1988.73,4206.99,860.67,3492.99,6125.9
201011,3556.53,4034.52,2759.18,29629.9,32839.22,982.28,1945.77,1172.69,6754.72,2451.16,928.49,1745.71,3549.35,3506.35,876.98,933.15,1143.57,1136.97,1531.66,786.12,2899.72,1309.47,3315.23,11360.67,678.04,3541.91,4605.54,4909.21,2820.43,6936.48,5205.98,7593.56,981.39,1198.38,9474.63,4805.7,2511.01,1831.19,4242.59,3671.05,3635.38,1596.16,5004.05,3405.77,2001.06,4361.83,844.46,3746.52,6244.29
201012,3586.91,3921.95,2779.74,30108.28,31533.7,1073.21,2056.04,1147.12,6590.17,2734.27,975.11,1770.31,3407.93,3528.1,911.54,921.64,1224.39,1165.19,1576.21,823.85,3118.91,1347.15,3534.97,11256.23,756.36,3404.21,4634.08,5078.88,3458.06,7356.02,5195.5,7444.01,981.34,1244.33,9435.85,4727.13,2616.51,1895.55,4358.26,3636.12,3748.66,1598.05,5274.26,3532.39,2018.26,4349.98,843.93,3703.37,6160.68
201101,4154.62,4085.88,2788.08,31077.19,32481.24,1133.81,2023.83,1242.76,6966.06,2752.99,1064.97,1952.07,3572.6,3784.87,983.53,960.5,1349.54,1333.11,1755.34,913.48,3467.23,1400.82,3826,11718.85,882.93,3503.48,4902.85,6195.5,3966.13,8033.21,5346.72,7918.08,1093.49,1329.42,9969.05,5082.44,2779.45,2076.42,4547.1,3840.03,3862.57,1721.31,5443.61,3529.68,2281.38,4753.83,909.04,4050.27,6935.59
201102,4348.63,4001.7,2839.83,29951.46,31412.45,1055.89,2097.61,1277.45,6859.78,2661.45,1083.04,2015.08,3543.36,3844.7,1000.62,925.35,1382.55,1422.24,1824.44,945.12,3646.96,1469.87,3843.62,12313.12,1034.74,3902.41,4363.96,5790.08,4022.28,8715.1,5490.24,7878.8,1089.25,1351.58,10414.49,5258,3007.22,2132.83,4682.35,3982.52,3886.53,1767.97,5401.13,3438.7,2338.48,4888.35,928.88,4106.67,7456.29
201103,4296.58,4271.64,2930.34,30124.77,34097.03,1174.59,2120.63,1305.31,7123.86,2963.33,1168.4,2106.55,3641.69,4189.63,1045.66,990.87,1420.3,1418.78,1895.81,1000.4,3792.46,1547.15,3747.94,12606.52,1106.06,3881.51,4559.94,5759.31,4019.6,9373.87,5596.82,8621.87,1209.2,1443.46,10579.09,5320.03,3145.28,2254.95,4814.31,4143.72,3928.81,1818.83,5507.9,3556.19,2381.03,5145.97,1009.44,4222.78,7712.41
201104,4310.84,4403.52,3052.27,30925.24,35867.74,1226.42,2144.32,1301.46,7137.02,2825.86,1227.25,2115.43,3706.06,4265.25,1111.71,1034.77,1472.19,1464.94,1905.93,1060.19,3987.49,1587.95,3805.21,12876.4,1306.09,3938.28,5177.42,5765.19,4703.21,9547.71,5626.01,8723.4,1234.67,1485.89,10229.52,5418.83,3055.99,2296.38,4891.29,4156.9,4144.96,1859.46,5521.88,3681.29,2359.78,5111.12,1020,4115.94,7532.84
201105,4116.5,4726.14,3210.97,32132.75,37802.41,1278.54,2279.64,1300.64,7532.48,3051.82,1257.28,2219.26,3981.14,4455.14,1151.09,1085.07,1479.25,1465.17,1916.26,1057.82,4047.72,1650.48,3866.07,14110.89,1328.1,3897.03,5496.07,5594.19,4571.87,9713.25,5840.67,8971.08,1274.78,1519.93,10367.83,5610.43,3194.46,2428.42,4984.89,4183.79,4327.25,1935.96,5865.49,3722.1,2359.87,5324.67,1133.13,4078.45,7714.36
201106,4234.29,4903.35,3328.18,32290.85,39471.5,1263.7,2309.24,1309.55,7756.91,3119.13,1285.93,2250.11,4133.28,4279.87,1171.97,1115.85,1443.36,1425.39,1812.18,1043.4,3839.9,1535.38,3734.48,13811.65,1244.31,3833.86,5188.07,5232.01,4322.62,9317.84,5950.13,9125.88,1263.51,1500.94,10140.36,5494.51,3214.24,2409.52,4936.74,4419.88,4293.46,1978.16,5921.25,3871.12,2310.05,5267,1093.41,4009.18,7440.89
201107,4900.61,4983.12,2588.99,32269.64,35829.93,1181.48,2413.19,1335.2,7278.33,3240.49,1389.12,2050.34,3804.05,4218.02,1071.67,1052,1523.36,1365.49,1912.1,888.64,3544.43,1560.75,4242.06,13955.47,1300.45,3707.92,4102.86,5466.03,3955.68,9254.5,6070.17,8413.2,1235.62,1440.7,10039.08,5093.86,2997.98,2231.6,4914.75,3208.6,4339.36,1844.34,5604.94,3881.56,2286.03,5050.63,966.03,3837.32,16995.4
201108,4947.8,4956.73,2434.8,31309.69,36855.42,1180.65,2555.51,1292.84,7038.21,3313.62,1265.64,1958.6,3705.27,4140.09,1010.63,985.51,1409.44,1302.79,1792.57,837.07,3402.96,1408.34,3834.77,13123.28,1220.18,3492.47,4248.23,5412.96,3982.33,9274.88,6037.38,7962.14,1246.04,1389.06,10630.05,5173.04,2851,2047.49,4568.01,3066.59,4119.1,1759.3,5595.68,3869.29,2201.2,4777.32,929.38,3729.4,16239.06
